date,month,symbol_files,chosen_symbol,chosen_expiry,days_to_expiry,chosen_5d_avg_volume,next_symbol,next_5d_avg_volume,roll_reason,total_volume_that_day,rank_by_volume_among_available_symbols,available_symbol_count
2025-10-29,2025-10,{'F:BRN\\Z25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/October - December contract (F_BRN_Z25)/2025-10-29_F_BRN_Z25_1s.csv')]},F:BRN\F26,2025-11-28,22,0.0,F:BRN\F26,0.0,pre_expiry_buffer,0.0,,1
2025-10-30,2025-10,{'F:BRN\\Z25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/October - December contract (F_BRN_Z25)/2025-10-30_F_BRN_Z25_1s.csv')]},F:BRN\F26,2025-11-28,21,0.0,F:BRN\F26,0.0,pre_expiry_buffer,0.0,,1
2025-10-31,2025-10,{'F:BRN\\Z25': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/October - December contract (F_BRN_Z25)/2025-10-31_F_BRN_Z25_1s.csv')]},F:BRN\F26,2025-11-28,20,0.0,F:BRN\F26,0.0,pre_expiry_buffer,0.0,,1
2025-11-01,2025-11,{'F:BRN\\F26': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/November - January 2026 contract (F_BRN_F26)/2025-11-01_F_BRN_F26_1s.csv')]},F:BRN\F26,2025-11-28,19,0.0,,,default_most_prompt,0.0,1.0,1
2025-11-03,2025-11,{'F:BRN\\F26': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/November - January 2026 contract (F_BRN_F26)/2025-11-03_F_BRN_F26_1s.csv')]},F:BRN\F26,2025-11-28,19,0.0,,,default_most_prompt,166565.0,1.0,1
2025-11-04,2025-11,{'F:BRN\\F26': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/November - January 2026 contract (F_BRN_F26)/2025-11-04_F_BRN_F26_1s.csv')]},F:BRN\F26,2025-11-28,18,33313.0,,,default_most_prompt,159658.0,1.0,1
2025-11-05,2025-11,{'F:BRN\\F26': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/November - January 2026 contract (F_BRN_F26)/2025-11-05_F_BRN_F26_1s.csv')]},F:BRN\F26,2025-11-28,17,65244.6,,,default_most_prompt,182716.0,1.0,1
2025-11-06,2025-11,{'F:BRN\\F26': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/November - January 2026 contract (F_BRN_F26)/2025-11-06_F_BRN_F26_1s.csv')]},F:BRN\F26,2025-11-28,16,101787.8,,,default_most_prompt,212382.0,1.0,1
2025-11-07,2025-11,{'F:BRN\\F26': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/November - January 2026 contract (F_BRN_F26)/2025-11-07_F_BRN_F26_1s.csv')]},F:BRN\F26,2025-11-28,15,144264.2,,,default_most_prompt,181399.0,1.0,1
2025-11-08,2025-11,{'F:BRN\\F26': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/November - January 2026 contract (F_BRN_F26)/2025-11-08_F_BRN_F26_1s.csv')]},F:BRN\F26,2025-11-28,14,180544.0,,,default_most_prompt,0.0,1.0,1
2025-11-10,2025-11,{'F:BRN\\F26': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/November - January 2026 contract (F_BRN_F26)/2025-11-10_F_BRN_F26_1s.csv')]},F:BRN\F26,2025-11-28,14,147231.0,,,default_most_prompt,143228.0,1.0,1
2025-11-11,2025-11,{'F:BRN\\F26': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/November - January 2026 contract (F_BRN_F26)/2025-11-11_F_BRN_F26_1s.csv')]},F:BRN\F26,2025-11-28,13,143945.0,,,default_most_prompt,166613.0,1.0,1
2025-11-12,2025-11,{'F:BRN\\F26': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/November - January 2026 contract (F_BRN_F26)/2025-11-12_F_BRN_F26_1s.csv')]},F:BRN\F26,2025-11-28,12,140724.4,,,default_most_prompt,235627.0,1.0,1
2025-11-13,2025-11,{'F:BRN\\F26': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/November - January 2026 contract (F_BRN_F26)/2025-11-13_F_BRN_F26_1s.csv')]},F:BRN\F26,2025-11-28,11,145373.4,,,default_most_prompt,159698.0,1.0,1
2025-11-14,2025-11,{'F:BRN\\F26': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/November - January 2026 contract (F_BRN_F26)/2025-11-14_F_BRN_F26_1s.csv')]},F:BRN\F26,2025-11-28,10,141033.2,,,default_most_prompt,243464.0,1.0,1
2025-11-15,2025-11,{'F:BRN\\F26': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/November - January 2026 contract (F_BRN_F26)/2025-11-15_F_BRN_F26_1s.csv')]},F:BRN\F26,2025-11-28,9,189726.0,,,default_most_prompt,0.0,1.0,1
2025-11-17,2025-11,{'F:BRN\\F26': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/November - January 2026 contract (F_BRN_F26)/2025-11-17_F_BRN_F26_1s.csv')]},F:BRN\F26,2025-11-28,9,161080.4,,,default_most_prompt,131578.0,1.0,1
2025-11-18,2025-11,{'F:BRN\\F26': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/November - January 2026 contract (F_BRN_F26)/2025-11-18_F_BRN_F26_1s.csv')]},F:BRN\F26,2025-11-28,8,154073.4,,,default_most_prompt,192420.0,1.0,1
2025-11-19,2025-11,{'F:BRN\\F26': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/November - January 2026 contract (F_BRN_F26)/2025-11-19_F_BRN_F26_1s.csv')]},F:BRN\F26,2025-11-28,7,145432.0,,,default_most_prompt,200828.0,1.0,1
2025-11-20,2025-11,{'F:BRN\\F26': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/November - January 2026 contract (F_BRN_F26)/2025-11-20_F_BRN_F26_1s.csv')]},F:BRN\F26,2025-11-28,6,153658.0,,,default_most_prompt,167132.0,1.0,1
2025-11-21,2025-11,{'F:BRN\\F26': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/November - January 2026 contract (F_BRN_F26)/2025-11-21_F_BRN_F26_1s.csv')]},F:BRN\F26,2025-11-28,5,138391.6,,,default_most_prompt,170977.0,1.0,1
2025-11-22,2025-11,{'F:BRN\\F26': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/November - January 2026 contract (F_BRN_F26)/2025-11-22_F_BRN_F26_1s.csv')]},F:BRN\F26,2025-11-28,4,172587.0,,,default_most_prompt,0.0,1.0,1
2025-11-24,2025-11,{'F:BRN\\F26': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/November - January 2026 contract (F_BRN_F26)/2025-11-24_F_BRN_F26_1s.csv')]},F:BRN\F26,2025-11-28,4,146271.4,,,default_most_prompt,88155.0,1.0,1
2025-11-25,2025-11,{'F:BRN\\F26': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/November - January 2026 contract (F_BRN_F26)/2025-11-25_F_BRN_F26_1s.csv')]},F:BRN\F26,2025-11-28,3,125418.4,,,default_most_prompt,106328.0,1.0,1
2025-11-26,2025-11,{'F:BRN\\F26': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/November - January 2026 contract (F_BRN_F26)/2025-11-26_F_BRN_F26_1s.csv')]},F:BRN\F26,2025-11-28,2,106518.4,,,default_most_prompt,31574.0,1.0,1
2025-11-27,2025-11,{'F:BRN\\F26': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/November - January 2026 contract (F_BRN_F26)/2025-11-27_F_BRN_F26_1s.csv')]},F:BRN\F26,2025-11-28,1,79406.8,,,default_most_prompt,8366.0,1.0,1
2025-11-28,2025-11,{'F:BRN\\F26': [WindowsPath('C:/Users/taran/OneDrive/Desktop/Downloads/Backtesting data 2025/November - January 2026 contract (F_BRN_F26)/2025-11-28_F_BRN_F26_1s.csv')]},F:BRN\F26,2025-11-28,0,46884.6,,,default_most_prompt,8332.0,1.0,1
